"","ScoringCrediticio","Edad","BalanceCuenta","CantidadProductos","SalarioEstimado","DejaBanco"
"4429",560,27,124995.98,1,114669.79,"0"
"4430",498,34,0,2,91711.66,"0"
"4431",593,38,88736.44,2,67020.03,"0"
"4432",569,66,0,1,130784.2,"1"
"4433",606,47,137138.2,2,53784.22,"0"
"4434",779,24,122200.31,2,43705.56,"0"
"4435",686,41,0,1,133086.45,"0"
"4436",620,70,87926.24,2,33350.26,"1"
"4437",624,71,170252.05,3,73679.59,"1"
"4438",675,54,0,1,149583.67,"1"
"4439",762,28,0,2,167909.52,"0"
"4440",554,44,85304.27,1,58076.52,"0"
"4441",588,33,0,2,12483.56,"0"
"4442",638,39,122501.28,2,95007.8,"0"
"4443",675,34,84944.58,1,146230.63,"0"
"4444",523,36,NA,1,13197.44,"0"
"4445",828,28,134766.85,1,79355.87,"0"
"4446",675,40,79035.95,1,142783.98,"1"
"4447",764,44,0,2,11467.38,"0"
"4448",584,31,0,2,31474.27,"0"
"4449",535,40,111756.5,1,8128.32,"1"
"4450",834,36,142882.49,1,89983.02,"1"
"4451",743,23,110203.77,1,95583.45,"0"
"4452",850,44,0,2,183617.32,"0"
"4453",589,38,0,1,79915.28,"0"
"4454",604,39,98544.11,1,52327.57,"0"
"4455",681,38,153722.47,1,101319.76,"0"
"4456",606,71,0,2,169741.96,"0"
"4457",717,35,0,1,167573.06,"0"
"4458",850,37,0,2,109291.22,"0"
"4459",573,72,98765.84,1,96015.53,"0"
"4460",850,41,60880.68,1,31825.84,"0"
"4461",575,54,68332.96,1,144390.75,"0"
"4462",519,34,0,1,68479.6,"0"
"4463",596,57,0,2,72402,"0"
"4464",497,44,121250.04,1,79691.4,"0"
"4465",677,56,123959.97,1,60590.72,"1"
"4466",695,35,0,2,160387.98,"0"
"4467",612,35,0,1,48108.72,"0"
"4468",681,25,0,1,90860.97,"0"
"4469",789,31,175477.15,1,172832.9,"0"
"4470",833,59,130854.59,1,30722.52,"1"
"4471",570,46,0,2,820.46,"0"
"4472",695,28,96020.86,1,57992.49,"0"
"4473",801,42,0,2,95804.33,"0"
"4474",714,28,77776.39,1,177737.07,"0"
"4475",666,59,152614.51,2,188782.3,"0"
"4476",795,33,130862.43,1,114935.21,"0"
"4477",479,23,123575.51,1,95148.28,"0"
"4478",628,45,53667.44,1,115022.94,"0"
"4479",562,75,87140.85,1,39351.64,"0"
"4480",560,41,152532.3,1,10779.69,"0"
"4481",653,46,119556.1,1,78250.13,"1"
"4482",628,50,0,1,144366.83,"1"
"4483",693,37,0,2,82867.55,"0"
"4484",528,39,127631.62,1,22197.8,"1"
"4485",568,32,169399.6,1,61936.22,"0"
"4486",540,28,84121.04,1,80698.54,"0"
"4487",557,36,113110.26,1,98413.1,"0"
"4488",716,34,0,1,66695.71,"0"
"4489",539,40,81132.21,1,167289.82,"0"
"4490",688,52,0,2,172033.57,"0"
"4491",383,48,95808.19,1,137702.01,"1"
"4492",645,43,140121.17,1,11302.7,"1"
"4493",679,41,147726.98,3,172749.4,"1"
"4494",581,39,121523.51,1,161655.55,"1"
"4495",602,49,191808.73,1,97640.2,"0"
"4496",775,77,135120.56,1,37836.64,"0"
"4497",558,41,124227.14,1,111184.67,"0"
"4498",733,36,0,2,109127.54,"0"
"4499",714,35,0,2,95623.28,"0"
"4500",666,36,0,2,176692.87,"0"
"4501",717,38,97459.06,1,189175.71,"0"
"4502",696,43,114091.38,1,159888.1,"0"
"4503",573,40,147754.68,1,110454.46,"0"
"4504",639,27,150795.81,1,85208.93,"0"
"4505",611,36,103294.56,1,160548.12,"0"
"4506",713,47,0,1,107825.08,"1"
"4507",740,51,0,2,178929.84,"0"
"4508",687,26,0,2,32909.13,"0"
"4509",701,40,169742.64,1,153537.55,"1"
"4510",657,36,0,2,123866.43,"0"
"4511",757,32,0,2,115950.96,"0"
"4512",776,29,0,2,143301.49,"0"
"4513",509,41,126683.8,1,114775.53,"0"
"4514",667,43,103018.45,1,32462.39,"1"
"4515",692,47,0,2,150802.41,"1"
"4516",495,42,0,2,130404.53,"0"
"4517",822,50,0,2,10062.8,"0"
"4518",611,52,0,1,73585.18,"1"
"4519",778,48,102290.56,2,182691.31,"0"
"4520",732,34,122338.43,2,187985.85,"0"
"4521",580,35,136281.41,2,24799.47,"0"
"4522",623,40,0,1,25904.12,"0"
"4523",694,36,97530.25,1,117140.41,"0"
"4524",462,27,176913.52,1,80587.27,"0"
"4525",534,23,104822.45,1,160176.47,"0"
"4526",719,32,146605.27,1,77119.45,"0"
"4527",529,29,0,2,19842.11,"0"
"4528",606,39,0,2,50560.45,"1"
"4529",774,32,0,2,114899.13,"0"
"4530",659,38,0,2,158553.1,"0"
"4531",762,20,139432.55,1,85606.83,"0"
"4532",647,47,99835.17,1,89103.05,"0"
"4533",589,46,0,2,168369.37,"0"
"4534",655,41,0,1,36548,"1"
"4535",767,42,133616.39,1,28615.8,"0"
"4536",618,32,133476.09,1,154843.4,"0"
"4537",623,46,0,1,5549.11,"1"
"4538",486,24,0,1,98802.76,"0"
"4539",639,35,136526.26,2,59653.03,"0"
"4540",850,33,134678.13,1,113177.95,"0"
"4541",788,42,138650.49,2,64746.07,"0"
"4542",559,45,24043.45,1,169781.45,"1"
"4543",678,40,113794.22,1,16618.76,"0"
"4544",579,26,162482.76,1,18458.2,"0"
"4545",710,30,0,2,19500.1,"0"
"4546",687,38,144450.58,1,137276.83,"0"
"4547",530,23,137060.88,2,165227.23,"0"
"4548",589,32,0,2,9468.64,"0"
"4549",564,24,149592.14,1,153771.8,"0"
"4550",702,50,0,2,94949.84,"0"
"4551",768,36,141334.95,1,125870.5,"0"
"4552",736,43,202443.47,1,72375.03,"0"
"4553",651,40,134760.21,2,174434.06,"1"
"4554",675,34,0,2,184842.21,"0"
"4555",800,40,75893.11,2,132562.23,"0"
"4556",502,30,0,2,66263.87,"0"
"4557",504,73,0,1,34595.58,"0"
"4558",505,43,127146.68,1,137565.87,"0"
"4559",711,45,97486.15,2,50610.62,"0"
"4560",704,54,133656.91,3,145071.33,"1"
"4561",768,26,51116.26,1,70454.79,"1"
"4562",715,35,141005.47,1,60407.93,"0"
"4563",794,31,144880.34,2,175643.44,"0"
"4564",NA,41,0,2,65396.79,"0"
"4565",779,29,46388.16,3,127939.26,"1"
"4566",711,29,0,2,3234.8,"0"
"4567",627,41,0,3,138700.75,"1"
"4568",521,39,146408.68,1,72993.67,"0"
"4569",615,59,155766.05,1,110275.17,"0"
"4570",631,40,107949.45,1,52449.62,"1"
"4571",592,37,0,3,10656.89,"0"
"4572",747,29,0,2,141706.43,"0"
"4573",661,31,133964.3,1,166187.1,"0"
"4574",644,28,0,2,119419.37,"0"
"4575",625,39,130786.92,1,121316.07,NA
"4576",688,42,0,2,197602.29,"0"
"4577",614,38,72594,1,76042.48,"0"
"4578",526,42,0,1,168486.02,"0"
"4579",484,39,0,2,175224.12,"0"
"4580",619,33,100488.92,2,36446.74,"0"
"4581",697,48,108128.96,2,103944.37,"0"
"4582",797,30,69413.44,1,74637.57,"0"
"4583",710,38,0,2,96.27,"0"
"4584",631,46,160736.63,1,93503.02,"0"
"4585",782,27,0,2,143614.01,"0"
"4586",720,44,0,2,163471.01,"0"
"4587",751,36,169831.46,2,27758.36,"0"
"4588",543,41,0,2,143980.29,"0"
"4589",789,37,110689.07,1,71121.04,"1"
"4590",696,41,0,2,28276.83,"0"
"4591",652,48,133297.24,1,77764.37,"0"
"4592",547,38,167539.97,1,159207.34,"0"
"4593",603,45,0,1,148516.79,"0"
"4594",581,27,102258.11,2,194681.6,"0"
"4595",612,62,167026.61,2,192892.05,"0"
"4596",528,26,102073.67,2,166799.93,"0"
"4597",770,37,141547.26,2,180326.83,"0"
"4598",630,67,0,2,27330.27,"0"
"4599",724,33,88046.88,1,186942.49,"1"
"4600",808,33,103516.87,1,113907.8,"0"
"4601",628,42,0,2,172967.87,"0"
"4602",699,32,110559.46,1,127429.56,"0"
"4603",700,38,134811.3,1,1299.75,"0"
"4604",558,32,105000.23,1,190019.61,"0"
"4605",758,26,155739.76,1,171552.02,"0"
"4606",667,35,97585.32,2,57213.46,"0"
"4607",707,73,66573.17,1,62768.8,"0"
"4608",767,44,152509.25,1,136915.15,"0"
"4609",663,36,0,2,136349.55,"0"
"4610",596,27,151027.56,1,170320.58,"0"
"4611",802,37,115569.21,1,119782.89,"0"
"4612",752,41,0,2,139844.04,"1"
"4613",605,41,91612.91,1,28427.84,"0"
"4614",517,46,0,1,22372.78,"0"
"4615",772,30,78653.05,1,1790.48,"0"
"4616",590,47,117879.32,1,8214.46,"0"
"4617",770,55,63127.41,2,185211.28,"1"
"4618",652,38,123081.84,2,188657.97,"0"
"4619",774,40,93017.47,2,191608.97,"0"
"4620",687,35,0,2,176450.19,"0"
"4621",462,24,69881.09,2,64421.02,"0"
"4622",597,43,85162.26,1,5104.08,"1"
"4623",659,67,117411.6,1,45071.09,"1"
"4624",530,34,0,2,141872.52,"0"
"4625",693,35,124151.09,1,88705.14,"1"
"4626",685,31,135213.71,1,125777.28,"0"
"4627",679,37,74260.03,1,194617.98,"0"
"4628",610,46,91897.8,1,54394.28,"0"
"4629",542,42,0,1,178256.58,"1"
"4630",817,46,89087.89,1,87941.85,"1"
"4631",589,41,92618.62,1,101178.85,"0"
"4632",565,38,126645.13,1,168303.55,"0"
"4633",545,23,0,2,189613.12,"0"
"4634",586,42,126704.49,2,41682.3,"0"
"4635",592,31,110071.1,1,43921.36,"0"
"4636",621,40,0,1,155155.25,"0"
"4637",716,27,122552.34,2,67611.36,"0"
"4638",588,21,0,2,110114.19,"0"
"4639",598,48,120682.53,1,30635.52,"1"
"4640",585,30,0,2,137757.69,"0"
"4641",599,45,103583.05,1,132127.69,"1"
"4642",651,45,95922.9,1,84782.42,"1"
"4643",598,38,125487.89,1,158111.71,"0"
"4644",846,38,0,1,187616.16,"0"
"4645",850,38,106831.69,1,148977.72,"0"
"4646",480,39,121626.9,1,82438.13,"0"
"4647",576,30,132174.41,2,93767.03,"0"
"4648",725,44,0,1,93777.61,"0"
"4649",742,35,136857,1,84509.57,"0"
"4650",801,32,NA,1,37898.5,"0"
"4651",757,44,140856.16,2,158735.1,"0"
"4652",475,45,134264.04,1,27822.99,"1"
"4653",564,31,110527.17,1,87060.77,"0"
"4654",771,33,0,2,8673.43,"0"
"4655",600,36,0,2,143635.36,"0"
"4656",489,38,117289.92,1,85231.88,"0"
"4657",627,27,62092.9,1,105887.04,"0"
"4658",635,37,113488.68,1,95611.74,"1"
"4659",831,44,111100.98,1,28144.07,"1"
"4660",792,34,0,1,86330.32,"0"
"4661",627,30,128770.88,2,40199.01,"0"
"4662",756,30,145127.85,1,7554.68,"0"
"4663",850,31,51293.47,1,35534.68,"0"
"4664",804,38,124197.22,1,74692.06,"0"
"4665",660,31,84560.04,1,137784.25,"0"
"4666",804,50,0,1,8546.87,"1"
"4667",712,33,153819.58,1,79176.09,"1"
"4668",627,31,128131.73,1,96131.47,"0"
"4669",520,46,85216.61,1,117369.52,"1"
"4670",526,52,93590.47,1,21228.71,"1"
"4671",850,35,81684.97,1,824,"0"
"4672",731,70,0,2,141180.66,"0"
"4673",554,43,99906.89,1,24983.39,"0"
"4674",704,33,130499.09,2,74804.36,"0"
"4675",718,34,113922.44,2,30772.22,"0"
"4676",496,32,127845.83,1,66469.2,"0"
"4677",676,38,0,2,35644.79,"0"
"4678",625,38,0,1,164804.02,"0"
"4679",639,27,0,1,82938.99,"0"
"4680",842,35,119948.09,1,48217.97,"1"
"4681",684,27,122550.05,2,137835.82,"0"
"4682",789,33,151607.56,1,4389.4,"0"
"4683",706,42,95386.82,1,75732.25,"0"
"4684",749,29,137059.05,3,102975.72,"1"
"4685",807,42,118274.71,1,25885.72,"0"
"4686",607,62,108004.64,1,23386.77,"1"
"4687",573,52,0,2,178229.04,"0"
"4688",577,40,0,2,108787,"0"
"4689",545,33,132527.9,2,107429.71,"0"
"4690",679,45,146758.24,1,48466.89,"0"
"4691",549,24,0,2,14406.41,"0"
"4692",578,59,185966.64,1,9445.42,"1"
"4693",766,45,97652.96,1,127332.33,"0"
"4694",733,38,0,2,1271.51,"0"
"4695",666,27,85225.21,1,64511.44,"0"
"4696",490,29,0,2,32089.57,"0"
"4697",556,47,139914.27,1,50390.98,"0"
"4698",632,27,107375.82,1,62703.38,"0"
"4699",680,27,0,1,32454.26,"0"
"4700",822,38,128289.7,3,9149.96,"1"
"4701",672,40,89025.88,2,188892.19,"0"
"4702",674,18,0,2,55753.12,"1"
"4703",438,38,0,2,136859.55,"0"
"4704",647,32,97041.16,1,23132.73,"0"
"4705",621,42,68683.68,1,74157.71,"0"
"4706",706,56,139603.22,1,86383.61,"0"
"4707",527,31,0,1,169361.89,"0"
"4708",592,38,0,2,180426.2,"0"
"4709",850,38,102741.15,2,23974.85,"0"
"4710",799,28,142253.65,1,45042.56,"0"
"4711",554,39,160132.75,1,32824.15,"0"
"4712",639,28,97840.72,1,178222.77,"0"
"4713",645,30,125739.26,1,193441.23,"0"
"4714",661,41,122552.48,2,120646.4,"0"
"4715",679,36,147733.64,1,172501.38,"0"
"4716",671,38,92674.94,2,3647.57,"0"
"4717",662,54,187997.15,1,111442.71,"1"
"4718",605,43,125338.8,2,23970.13,"0"
"4719",786,32,0,2,133112.41,"0"
"4720",684,56,127585.98,3,80593.49,"1"
"4721",453,42,0,3,83008.49,"1"
"4722",642,25,0,2,102083.78,"0"
"4723",687,36,0,1,17696.22,"0"
"4724",489,51,0,2,174098.28,"1"
"4725",795,32,117265.21,1,198317.23,"0"
"4726",659,39,104502.11,1,20652.69,"0"
"4727",582,52,151457.88,1,40893.61,"0"
"4728",608,27,153325.1,1,199953.33,"0"
"4729",569,35,124525.52,1,193793.78,"0"
"4730",637,54,0,1,150836.98,"0"
"4731",682,52,112670.48,1,21085.17,"1"
"4732",595,52,0,1,106340.66,"1"
"4733",663,44,117028.6,2,144680.18,"0"
"4734",792,36,115725.24,2,1871.25,"0"
"4735",516,47,109387.33,1,121365.45,"0"
"4736",719,40,128389.12,1,176091.31,"0"
"4737",637,37,0,1,186062.36,"0"
"4738",660,28,118402.25,2,14288.93,"0"
"4739",738,57,148384.64,1,155047.11,"1"
"4740",666,44,122314.5,1,68574.88,"1"
"4741",524,28,93577.3,1,51670.82,"0"
"4742",757,51,0,1,22835.13,"1"
"4743",764,39,138341.51,1,50072.94,"1"
"4744",620,28,0,2,199909.32,"0"
"4745",640,46,107978.4,2,155876.06,"0"
"4746",445,33,0,2,122625.68,"0"
"4747",698,39,133191.19,2,53289.49,"0"
"4748",538,31,0,2,179453.66,"0"
"4749",461,34,63663.93,1,167784.28,"0"
"4750",753,51,79811.72,2,68260.27,"1"
"4751",844,28,0,2,123318.37,"0"
"4752",651,35,181821.96,2,36923.67,"1"
"4753",590,29,0,1,51907.72,"1"
"4754",438,60,78391.17,1,49424.6,"0"
"4755",787,33,126588.81,2,62163.53,"0"
"4756",798,22,0,2,107615.43,"0"
"4757",624,32,79368.87,2,145471.94,"0"
"4758",610,35,81905.95,1,61623.19,"0"
"4759",544,39,142406.43,2,146637.45,"0"
"4760",745,51,99183.9,1,28922.25,"0"
"4761",690,35,112689.95,1,176962.31,"0"
"4762",576,29,108541.04,1,126469.09,"0"
"4763",834,68,130169.27,2,93112.2,"0"
"4764",698,38,171848.38,1,16957.45,"0"
"4765",767,23,139542.82,1,28038.28,"0"
"4766",594,31,79340.95,1,78255.86,"0"
"4767",825,37,118050.79,1,52301.15,"0"
"4768",686,41,152105.57,2,132374.41,"0"
"4769",641,37,0,2,75248.3,"0"
"4770",509,25,108738.71,2,106920.57,"0"
"4771",588,30,115007.08,1,176858.5,"0"
"4772",498,30,0,2,135795.53,"0"
"4773",834,23,131254.81,1,20199.3,"0"
"4774",688,45,103399.87,1,129870.93,"0"
"4775",539,37,130922.81,2,2186.83,"0"
"4776",751,30,165257.2,1,134822.05,"0"
"4777",622,58,116922.25,1,120415.61,"1"
"4778",642,41,157777.58,1,67484.6,"0"
"4779",599,37,0,2,143739.29,"0"
"4780",770,24,101827.07,1,167256.35,"0"
"4781",535,48,0,1,149892.79,"1"
"4782",549,50,94748.76,2,13608.18,"0"
"4783",642,30,134497.27,1,43250.54,"0"
"4784",641,31,112494.99,1,32231.6,"0"
"4785",850,26,62610.96,2,179365.1,"0"
"4786",599,58,0,1,176407.15,"1"
"4787",589,46,107238.85,2,37024.28,"0"
"4788",635,38,0,2,90605.05,"0"
"4789",640,63,68432.45,2,112503.24,"1"
"4790",772,41,96032.22,1,75825.57,"0"
"4791",421,28,122384.22,3,89017.38,"1"
"4792",585,36,146050.97,2,86424.57,"0"
"4793",624,34,0,1,582.59,"1"
"4794",574,33,134348.57,1,63163.99,"0"
"4795",499,36,131142.53,2,174918.46,"0"
"4796",588,22,67178.19,1,163534.75,"1"
"4797",665,45,155447.65,2,51871.95,"1"
"4798",754,35,0,2,44830.71,"0"
"4799",693,31,0,2,107759.31,"0"
"4800",639,35,128173.9,2,59093.39,"0"
"4801",786,34,137361.96,1,183682.09,"0"
"4802",592,31,124593.23,1,86079.67,"0"
"4803",778,33,116474.28,2,32757.55,"0"
"4804",488,36,0,2,136675.22,"0"
"4805",667,42,0,1,88890.05,"0"
"4806",650,55,119618.42,1,29861.13,"0"
"4807",593,NA,138825.19,1,10828.78,"0"
"4808",637,33,145731.83,1,109219.43,"0"
"4809",711,21,82844.33,2,1408.68,"0"
"4810",793,38,0,2,88225.02,"0"
"4811",556,36,134208.22,1,177670.57,"0"
"4812",535,38,127475.24,1,60775.76,"1"
"4813",837,26,89900.24,2,175477.03,"0"
"4814",599,36,128960.21,2,40318.33,"0"
"4815",724,41,0,1,115753.94,"0"
"4816",769,29,0,2,172290.61,"0"
"4817",507,33,113452.66,1,142911.99,"0"
"4818",692,28,61581.97,1,70179.91,"0"
"4819",551,32,0,2,53420.53,"0"
"4820",691,26,136623.19,1,153228,"0"
"4821",569,25,173459.45,2,44381.06,"0"
"4822",659,31,118342.26,1,161574.19,"0"
"4823",720,37,156282.79,1,45985.52,"0"
"4824",589,28,0,2,151645.96,"0"
"4825",732,55,136576.02,1,3268.17,"1"
"4826",612,41,0,3,151256.22,"0"
"4827",729,34,53299.96,2,42855.97,"0"
"4828",616,36,78249.53,1,136934.91,"0"
"4829",629,40,121647.54,2,64849.74,"1"
"4830",524,30,0,2,126812.85,"0"
"4831",607,26,0,1,29818.2,"0"
"4832",683,35,95698.79,1,182566.76,"0"
"4833",NA,41,112119.48,1,17536.82,"0"
"4834",579,64,145215.43,1,164083.72,"0"
"4835",573,30,127406.5,1,192950.6,"0"
"4836",681,58,93173.88,1,139761.25,"0"
"4837",613,33,155736.42,2,57751.21,"0"
"4838",751,48,0,1,137508.42,"1"
"4839",498,61,102453.26,1,187247.56,"1"
"4840",668,37,152958.29,2,159585.61,"0"
"4841",695,31,0,2,13998.88,"0"
"4842",671,45,106376.85,1,158264.62,"0"
"4843",797,32,114084.6,1,125782.29,"0"
"4844",672,34,142151.75,2,168753.34,"0"
"4845",642,30,129753.69,1,582.53,"0"
"4846",741,19,108711.57,2,24857.25,"0"
"4847",767,47,0,1,121964.46,"1"
"4848",487,44,61691.45,1,53087.98,"0"
"4849",635,38,103257.14,1,158344.63,"0"
"4850",745,33,0,2,174431.01,"0"
"4851",552,34,0,2,140286.69,"0"
"4852",542,39,109949.39,2,41268.65,"0"
"4853",554,30,135370.12,1,179689.05,"1"
"4854",753,57,0,1,159475.08,"1"
"4855",408,40,0,2,124874.23,"0"
"4856",617,51,167273.71,1,93439.75,"1"
"4857",587,39,0,2,170409.45,"0"
"4858",667,40,0,1,96670.2,"0"
"4859",582,33,0,2,72970.93,"0"
"4860",816,67,151858.98,1,72814.31,"0"
"4861",654,42,99263.09,1,67607.9,"0"
"4862",850,31,108822.4,1,132173.31,"0"
"4863",698,63,0,1,173576.71,"0"
"4864",776,35,106365.29,1,148527.56,"0"
"4865",601,49,96252.98,2,104263.82,"0"
"4866",641,52,0,1,90964.54,"1"
"4867",656,46,143267.14,2,193099.43,"0"
"4868",626,29,0,2,49361.84,"0"
"4869",656,40,167878.5,1,151887.16,"0"
"4870",789,27,66201.96,1,79458.12,"0"
"4871",620,42,0,2,6232.31,"0"
"4872",797,31,0,2,24748.89,"0"
"4873",721,41,135071.12,1,64477.25,"0"
"4874",665,23,143672.9,1,115147.33,"0"
"4875",680,23,140007.19,1,31714.08,"0"
"4876",704,24,122109.78,1,127654.37,"0"
"4877",850,55,0,1,944.41,"1"
"4878",534,62,0,2,42763.12,"1"
"4879",659,49,0,1,116249.72,"1"
"4880",652,41,115144.68,1,188905.43,"0"
"4881",778,37,105617.73,2,133699.82,"1"
"4882",679,44,118742.74,2,1568.91,"0"
"4883",673,41,0,1,65657.29,"0"
"4884",676,32,0,2,75465.41,"0"
"4885",655,32,113447.01,1,82084.3,"0"
"4886",749,42,56726.83,2,185543.35,"0"
"4887",632,65,129472.33,1,85179.48,"0"
"4888",688,35,111578.18,1,166165.93,"1"
"4889",655,36,135515.76,1,86013.96,"0"
"4890",714,20,0,2,150465.93,"0"
"4891",732,43,0,2,65731.53,"0"
"4892",705,37,0,2,13935.53,"1"
"4893",684,37,138476.41,2,52367.29,"0"
"4894",487,36,140137.15,1,194073.33,"0"
"4895",768,43,129264.05,2,19150.14,"0"
"4896",690,30,0,2,78700.03,"0"
"4897",661,35,124098.54,1,86678.48,"0"
"4898",516,27,0,1,142680.64,"1"
"4899",479,24,107637.97,2,169505.83,"0"
"4900",614,36,118311.76,1,146134.68,"0"
"4901",820,36,0,2,31422.69,"0"
"4902",850,33,0,2,11159.19,"0"
"4903",635,32,0,2,19367.98,"1"
"4904",514,45,109032.23,1,155407.21,"1"
"4905",679,60,0,2,51380.9,"0"
"4906",850,35,0,2,56991.66,"0"
"4907",568,28,145105.64,2,185489.11,"0"
"4908",524,25,131402.21,1,193668.49,"0"
"4909",663,35,0,2,195580.28,"0"
"4910",695,36,0,2,167749.54,"0"
"4911",850,33,83415.04,1,74917.64,"0"
"4912",584,33,0,2,59103.13,"0"
"4913",610,57,106938.11,2,186612.47,"0"
"4914",584,30,112013.81,1,177772.03,"1"
"4915",669,22,0,2,176163.74,"0"
"4916",655,41,125561.97,1,164040.94,"1"
"4917",768,54,69712.74,1,69381.05,"0"
"4918",723,42,99095.73,1,17512.53,"0"
"4919",476,34,111905.43,1,197221.81,"1"
"4920",527,37,93722.73,2,139093.73,"0"
"4921",631,22,139129.92,1,63747.51,"0"
"4922",675,35,155621.08,1,35177.31,"0"
"4923",645,25,157404.02,2,93073.04,"0"
"4924",639,34,139393.19,2,33950.08,"0"
"4925",426,34,0,2,61230.83,"0"
"4926",659,35,0,2,58879.11,"0"
"4927",634,44,149961.11,1,57121.51,"0"
"4928",768,40,0,2,69080.46,"0"
"4929",539,37,127609.59,1,98646.22,"0"
"4930",802,38,0,2,57764.65,"0"
"4931",498,29,127864.26,1,46677.9,"0"
"4932",752,45,105426.5,2,89773.45,"0"
"4933",733,30,102452.71,1,21556.95,"0"
"4934",752,30,81523.38,1,36885.85,"0"
"4935",519,38,125328.56,1,188225.67,"0"
"4936",585,40,0,2,146156.98,"0"
"4937",743,42,77002.2,2,80428.42,"0"
"4938",730,34,0,2,126592.01,"0"
"4939",737,45,0,2,177695.67,"0"
"4940",528,43,97473.87,2,159823.16,"0"
"4941",583,31,158978.79,1,12538.92,"0"
"4942",693,37,95900.04,1,38196.24,"0"
"4943",609,40,137389.77,2,170122.22,"0"
"4944",825,32,0,2,9751.03,"0"
"4945",493,36,0,2,99770.3,"0"
"4946",603,43,127823.93,1,19483.35,"0"
"4947",633,29,0,1,130224.73,"0"
"4948",585,56,128472.8,1,186476.91,"1"
"4949",625,24,0,2,180969.55,"0"
"4950",520,30,143396.54,2,898.51,"0"
"4951",714,42,177640.09,1,47166.55,"0"
"4952",714,28,122724.37,1,67057.27,"0"
"4953",714,35,126077.43,2,53954.24,"0"
"4954",762,46,123571.77,3,57014.17,"1"
"4955",448,25,0,2,95215.73,"0"
"4956",760,37,0,1,32863.24,"1"
"4957",549,45,143734.01,2,96404.38,"0"
"4958",608,34,88772.87,1,NA,"0"
"4959",711,34,0,2,175310.38,"0"
"4960",478,38,171913.87,1,51820.87,"1"
"4961",664,58,98668.18,1,60887.58,"0"
"4962",745,54,0,1,173912.29,"1"
"4963",474,45,0,2,172175.9,"0"
"4964",673,72,0,2,111981.19,"0"
"4965",700,44,58781.76,1,16874.92,"0"
"4966",605,41,103154.66,1,143203.78,"0"
"4967",764,33,168964.77,1,118982.51,"0"
"4968",629,29,0,2,88842.8,"0"
"4969",598,47,0,2,186116.54,"0"
"4970",552,49,0,1,190296.76,"1"
"4971",732,36,126195.81,1,133172.48,"0"
"4972",570,18,82767.42,1,71811.9,"0"
"4973",666,38,99812.88,2,158357.97,"0"
"4974",686,41,102749.72,1,194913.86,"0"
"4975",516,33,138847.9,1,127256.7,"0"
"4976",765,36,92310.54,2,72924.56,"0"
"4977",547,49,121537.71,2,46521.45,"1"
"4978",473,35,131504.73,1,189560.43,"0"
"4979",453,38,120623.21,1,129697.99,"0"
"4980",641,37,0,2,45309.24,"0"
"4981",679,52,135870.01,2,54038.62,"0"
"4982",570,42,107856.57,2,127528.84,"0"
"4983",605,32,0,2,55724.24,"0"
"4984",496,36,0,2,108098.28,"0"
"4985",698,27,94920.71,1,40339.9,"0"
"4986",573,41,0,2,14479.29,"0"
"4987",559,34,137390.11,2,9677,"0"
"4988",815,37,166115.42,1,67208.3,"0"
"4989",592,39,0,2,83084.33,"0"
"4990",541,36,0,2,124795.84,"0"
"4991",497,27,75263.16,1,164825.04,"0"
"4992",552,33,140931.57,1,10921.5,"0"
"4993",638,48,0,2,7919.08,"0"
"4994",678,27,0,2,13221.25,"0"
"4995",587,46,88820.29,1,70224.34,"0"
"4996",735,43,127806.91,1,73069.59,"0"
"4997",696,36,0,2,82298.59,"0"
"4998",738,62,83008.31,1,42766.03,"0"
"4999",827,35,0,2,184514.01,"0"
"5000",503,38,0,2,95153.24,"0"
"5001",683,56,50911.21,3,97629.31,"1"
"5002",641,48,147341.43,1,157458.61,"1"
"5003",687,41,154007.21,1,158408.23,"0"
"5004",601,41,123971.16,1,172814.99,"0"
"5005",597,72,124978.19,2,7144.46,"0"
"5006",618,56,0,1,142400.27,"1"
"5007",621,33,0,2,40299.23,"0"
"5008",709,37,0,2,16733.59,"0"
"5009",641,65,38340.02,1,32607.77,"1"
"5010",752,36,0,2,45570.84,"0"
"5011",705,47,63488.7,1,28640.92,"1"
"5012",679,39,91187.9,1,6075.36,"0"
"5013",720,37,120328.88,2,138470.21,"0"
"5014",770,33,0,1,26080.54,"1"
"5015",606,34,0,1,161971.42,"0"
"5016",673,32,0,1,72873.33,"0"
"5017",586,52,140900.97,1,67288.89,"0"
"5018",635,78,47536.4,1,119400.08,"0"
"5019",603,57,105000.85,2,87412.24,"1"
"5020",709,45,122917.71,1,11.58,"1"
"5021",690,42,0,2,120512.08,"0"
"5022",747,45,114959.12,1,189362.39,"1"
"5023",668,34,80242.37,2,56780.97,"0"
"5024",535,35,118989.92,1,135536.72,"0"
"5025",655,37,163708.58,2,76259.23,"0"
"5026",795,40,101891.1,1,183044.86,"0"
"5027",614,35,127283.78,1,31302.35,"0"
"5028",683,30,66190.33,1,115186.97,"0"
"5029",716,39,115301.31,1,43527.4,"1"
"5030",655,60,0,2,86981.45,"0"
"5031",571,44,0,2,38433.35,"0"
"5032",537,39,135309.36,1,31728.86,"1"
"5033",812,38,127117.8,2,174822.74,"0"
"5034",598,35,0,3,88658.73,"0"
"5035",670,32,0,2,46175.7,"0"
"5036",512,41,0,1,100507.81,"0"
